titulo	año	elenco	direccion	guion	genero
Violent Night	2022	Beverly D'Angelo	Tommy Wirkola	Patrick Casey	Thriller
Violent Night	2022	Alex Hassell	Tommy Wirkola	Josh Miller	Action
Violent Night	2022	Alex Hassell	Tommy Wirkola	Josh Miller	Comedy
Violent Night	2022	Alex Hassell	Tommy Wirkola	Josh Miller	Crime
Violent Night	2022	Alex Hassell	Tommy Wirkola	Josh Miller	Thriller
Violent Night	2022	Alex Hassell	Tommy Wirkola	Patrick Casey	Action
Violent Night	2022	Alex Hassell	Tommy Wirkola	Patrick Casey	Comedy
Violent Night	2022	Alex Hassell	Tommy Wirkola	Patrick Casey	Crime
Violent Night	2022	Alex Hassell	Tommy Wirkola	Patrick Casey	Thriller
Violent Night	2022	Alexis Louder	Tommy Wirkola	Josh Miller	Action
Violent Night	2022	Alexis Louder	Tommy Wirkola	Josh Miller	Comedy
Violent Night	2022	Alexis Louder	Tommy Wirkola	Josh Miller	Crime
Violent Night	2022	Alexis Louder	Tommy Wirkola	Josh Miller	Thriller
Violent Night	2022	Alexis Louder	Tommy Wirkola	Patrick Casey	Action
Violent Night	2022	Alexis Louder	Tommy Wirkola	Patrick Casey	Comedy
Violent Night	2022	Alexis Louder	Tommy Wirkola	Patrick Casey	Crime
Violent Night	2022	Alexis Louder	Tommy Wirkola	Patrick Casey	Thriller
Christmas Bloody Christmas	2022	Riley Dandy	Joe Begos	Joe Begos	Horror
Christmas Bloody Christmas	2022	Sam Delich	Joe Begos	Joe Begos	Horror
Christmas Bloody Christmas	2022	Jonah Ray	Joe Begos	Joe Begos	Horror
Christmas Bloody Christmas	2022	Dora Madison	Joe Begos	Joe Begos	Horror
Christmas Bloody Christmas	2022	Jeff Daniel Phillips	Joe Begos	Joe Begos	Horror
Glass Onion: A Knives Out Mystery	2022	Daniel Craig	Rian Johnson	Rian Johnson	Comedy
Glass Onion: A Knives Out Mystery	2022	Daniel Craig	Rian Johnson	Rian Johnson	Crime
Glass Onion: A Knives Out Mystery	2022	Daniel Craig	Rian Johnson	Rian Johnson	Mystery
Glass Onion: A Knives Out Mystery	2022	Edward Norton	Rian Johnson	Rian Johnson	Comedy
Glass Onion: A Knives Out Mystery	2022	Edward Norton	Rian Johnson	Rian Johnson	Crime
Glass Onion: A Knives Out Mystery	2022	Edward Norton	Rian Johnson	Rian Johnson	Mystery
Glass Onion: A Knives Out Mystery	2022	Janelle Monáe	Rian Johnson	Rian Johnson	Comedy
Glass Onion: A Knives Out Mystery	2022	Janelle Monáe	Rian Johnson	Rian Johnson	Crime
Glass Onion: A Knives Out Mystery	2022	Janelle Monáe	Rian Johnson	Rian Johnson	Mystery
Glass Onion: A Knives Out Mystery	2022	Kathryn Hahn	Rian Johnson	Rian Johnson	Comedy
Glass Onion: A Knives Out Mystery	2022	Kathryn Hahn	Rian Johnson	Rian Johnson	Crime
Glass Onion: A Knives Out Mystery	2022	Kathryn Hahn	Rian Johnson	Rian Johnson	Mystery
Glass Onion: A Knives Out Mystery	2022	Leslie Odom Jr.	Rian Johnson	Rian Johnson	Comedy
Glass Onion: A Knives Out Mystery	2022	Leslie Odom Jr.	Rian Johnson	Rian Johnson	Crime
Glass Onion: A Knives Out Mystery	2022	Leslie Odom Jr.	Rian Johnson	Rian Johnson	Mystery
Bones and All	2022	Taylor Russell	Luca Guadagnino	David Kajganich	Drama
Bones and All	2022	Taylor Russell	Luca Guadagnino	David Kajganich	Horror
Bones and All	2022	Taylor Russell	Luca Guadagnino	David Kajganich	Romance
Bones and All	2022	Timothée Chalamet	Luca Guadagnino	David Kajganich	Drama
Bones and All	2022	Timothée Chalamet	Luca Guadagnino	David Kajganich	Horror
Bones and All	2022	Timothée Chalamet	Luca Guadagnino	David Kajganich	Romance
Bones and All	2022	Mark Rylance	Luca Guadagnino	David Kajganich	Drama
Bones and All	2022	Mark Rylance	Luca Guadagnino	David Kajganich	Horror
Bones and All	2022	Mark Rylance	Luca Guadagnino	David Kajganich	Romance
Bones and All	2022	Anna Cobb	Luca Guadagnino	David Kajganich	Drama
Bones and All	2022	Anna Cobb	Luca Guadagnino	David Kajganich	Horror
Bones and All	2022	Anna Cobb	Luca Guadagnino	David Kajganich	Romance
Bones and All	2022	André Holland	Luca Guadagnino	David Kajganich	Drama
Bones and All	2022	André Holland	Luca Guadagnino	David Kajganich	Horror
Bones and All	2022	André Holland	Luca Guadagnino	David Kajganich	Romance
The Fabelmans	2022	Gabriel LaBelle	Steven Spielberg	Steven Spielberg	Drama
The Fabelmans	2022	Gabriel LaBelle	Steven Spielberg	Tony Kushner	Drama
The Fabelmans	2022	Michelle Williams	Steven Spielberg	Steven Spielberg	Drama
The Fabelmans	2022	Michelle Williams	Steven Spielberg	Tony Kushner	Drama
The Fabelmans	2022	Paul Dano	Steven Spielberg	Steven Spielberg	Drama
The Fabelmans	2022	Paul Dano	Steven Spielberg	Tony Kushner	Drama
The Fabelmans	2022	Seth Rogen	Steven Spielberg	Steven Spielberg	Drama
The Fabelmans	2022	Seth Rogen	Steven Spielberg	Tony Kushner	Drama
The Fabelmans	2022	Judd Hirsch	Steven Spielberg	Steven Spielberg	Drama
The Fabelmans	2022	Judd Hirsch	Steven Spielberg	Tony Kushner	Drama
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Johannes Hartmann	Action
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Johannes Hartmann	Adventure
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Johannes Hartmann	Comedy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Johannes Hartmann	Fantasy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Johannes Hartmann	Horror
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Sandro Klopfstein	Action
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Sandro Klopfstein	Adventure
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Sandro Klopfstein	Comedy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Sandro Klopfstein	Fantasy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Sandro Klopfstein	Horror
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Gregory D. Widmer	Action
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Gregory D. Widmer	Adventure
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Gregory D. Widmer	Comedy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Gregory D. Widmer	Fantasy
Mad Heidi	2022	Alice Lucy	Johannes Hartmann	Gregory D. Widmer	Horror
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Johannes Hartmann	Action
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Johannes Hartmann	Adventure
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Johannes Hartmann	Comedy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Johannes Hartmann	Fantasy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Johannes Hartmann	Horror
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Sandro Klopfstein	Action
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Sandro Klopfstein	Adventure
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Sandro Klopfstein	Comedy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Sandro Klopfstein	Fantasy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Sandro Klopfstein	Horror
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Gregory D. Widmer	Action
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Gregory D. Widmer	Adventure
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Gregory D. Widmer	Comedy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Gregory D. Widmer	Fantasy
Mad Heidi	2022	Max Rüdlinger	Johannes Hartmann	Gregory D. Widmer	Horror
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Johannes Hartmann	Action
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Johannes Hartmann	Adventure
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Johannes Hartmann	Comedy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Johannes Hartmann	Fantasy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Johannes Hartmann	Horror
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Sandro Klopfstein	Action
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Sandro Klopfstein	Adventure
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Sandro Klopfstein	Comedy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Sandro Klopfstein	Fantasy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Sandro Klopfstein	Horror
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Gregory D. Widmer	Action
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Gregory D. Widmer	Adventure
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Gregory D. Widmer	Comedy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Gregory D. Widmer	Fantasy
Mad Heidi	2022	Casper Van Dien	Johannes Hartmann	Gregory D. Widmer	Horror
Mad Heidi	2022	David Schofield	Johannes Hartmann	Johannes Hartmann	Action
Mad Heidi	2022	David Schofield	Johannes Hartmann	Johannes Hartmann	Adventure
Mad Heidi	2022	David Schofield	Johannes Hartmann	Johannes Hartmann	Comedy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Johannes Hartmann	Fantasy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Johannes Hartmann	Horror
Mad Heidi	2022	David Schofield	Johannes Hartmann	Sandro Klopfstein	Action
Mad Heidi	2022	David Schofield	Johannes Hartmann	Sandro Klopfstein	Adventure
Mad Heidi	2022	David Schofield	Johannes Hartmann	Sandro Klopfstein	Comedy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Sandro Klopfstein	Fantasy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Sandro Klopfstein	Horror
Mad Heidi	2022	David Schofield	Johannes Hartmann	Gregory D. Widmer	Action
Mad Heidi	2022	David Schofield	Johannes Hartmann	Gregory D. Widmer	Adventure
Mad Heidi	2022	David Schofield	Johannes Hartmann	Gregory D. Widmer	Comedy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Gregory D. Widmer	Fantasy
Mad Heidi	2022	David Schofield	Johannes Hartmann	Gregory D. Widmer	Horror
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Johannes Hartmann	Action
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Johannes Hartmann	Adventure
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Johannes Hartmann	Comedy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Johannes Hartmann	Fantasy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Johannes Hartmann	Horror
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Sandro Klopfstein	Action
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Sandro Klopfstein	Adventure
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Sandro Klopfstein	Comedy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Sandro Klopfstein	Fantasy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Sandro Klopfstein	Horror
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Gregory D. Widmer	Action
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Gregory D. Widmer	Adventure
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Gregory D. Widmer	Comedy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Gregory D. Widmer	Fantasy
Mad Heidi	2022	Kel Matsena	Johannes Hartmann	Gregory D. Widmer	Horror
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	T.J. Cimfel	Horror
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	T.J. Cimfel	Mystery
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	T.J. Cimfel	Thriller
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	David White	Horror
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	David White	Mystery
There's Something Wrong with the Children	2023	Zach Gilford	Roxanne Benjamin	David White	Thriller
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	T.J. Cimfel	Horror
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	T.J. Cimfel	Mystery
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	T.J. Cimfel	Thriller
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	David White	Horror
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	David White	Mystery
There's Something Wrong with the Children	2023	Alisha Wainwright	Roxanne Benjamin	David White	Thriller
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	T.J. Cimfel	Horror
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	T.J. Cimfel	Mystery
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	T.J. Cimfel	Thriller
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	David White	Horror
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	David White	Mystery
There's Something Wrong with the Children	2023	Amanda Crew	Roxanne Benjamin	David White	Thriller
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	T.J. Cimfel	Horror
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	T.J. Cimfel	Mystery
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	T.J. Cimfel	Thriller
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	David White	Horror
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	David White	Mystery
There's Something Wrong with the Children	2023	Carlos Santos	Roxanne Benjamin	David White	Thriller
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	T.J. Cimfel	Horror
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	T.J. Cimfel	Mystery
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	T.J. Cimfel	Thriller
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	David White	Horror
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	David White	Mystery
There's Something Wrong with the Children	2023	Briella Guiza	Roxanne Benjamin	David White	Thriller
M3GAN	2022	Allison Williams	Gerard Johnstone	James Wan	Science Fiction
M3GAN	2022	Allison Williams	Gerard Johnstone	James Wan	Horror
M3GAN	2022	Allison Williams	Gerard Johnstone	James Wan	Comedy
M3GAN	2022	Allison Williams	Gerard Johnstone	Akela Cooper	Science Fiction
M3GAN	2022	Allison Williams	Gerard Johnstone	Akela Cooper	Horror
M3GAN	2022	Allison Williams	Gerard Johnstone	Akela Cooper	Comedy
M3GAN	2022	Violet McGraw	Gerard Johnstone	James Wan	Science Fiction
M3GAN	2022	Violet McGraw	Gerard Johnstone	James Wan	Horror
M3GAN	2022	Violet McGraw	Gerard Johnstone	James Wan	Comedy
M3GAN	2022	Violet McGraw	Gerard Johnstone	Akela Cooper	Science Fiction
M3GAN	2022	Violet McGraw	Gerard Johnstone	Akela Cooper	Horror
M3GAN	2022	Violet McGraw	Gerard Johnstone	Akela Cooper	Comedy
M3GAN	2022	Jenna Davis	Gerard Johnstone	James Wan	Science Fiction
M3GAN	2022	Jenna Davis	Gerard Johnstone	James Wan	Horror
M3GAN	2022	Jenna Davis	Gerard Johnstone	James Wan	Comedy
M3GAN	2022	Jenna Davis	Gerard Johnstone	Akela Cooper	Science Fiction
M3GAN	2022	Jenna Davis	Gerard Johnstone	Akela Cooper	Horror
M3GAN	2022	Jenna Davis	Gerard Johnstone	Akela Cooper	Comedy
M3GAN	2022	Amie Donald	Gerard Johnstone	James Wan	Science Fiction
M3GAN	2022	Amie Donald	Gerard Johnstone	James Wan	Horror
M3GAN	2022	Amie Donald	Gerard Johnstone	James Wan	Comedy
M3GAN	2022	Amie Donald	Gerard Johnstone	Akela Cooper	Science Fiction
M3GAN	2022	Amie Donald	Gerard Johnstone	Akela Cooper	Horror
M3GAN	2022	Amie Donald	Gerard Johnstone	Akela Cooper	Comedy
M3GAN	2022	Jen Van Epps	Gerard Johnstone	James Wan	Science Fiction
M3GAN	2022	Jen Van Epps	Gerard Johnstone	James Wan	Horror
M3GAN	2022	Jen Van Epps	Gerard Johnstone	James Wan	Comedy
M3GAN	2022	Jen Van Epps	Gerard Johnstone	Akela Cooper	Science Fiction
M3GAN	2022	Jen Van Epps	Gerard Johnstone	Akela Cooper	Horror
M3GAN	2022	Jen Van Epps	Gerard Johnstone	Akela Cooper	Comedy
Sick	2022	Gideon Adlon	John Hyams	Kevin Williamson	Horror
Sick	2022	Gideon Adlon	John Hyams	Kevin Williamson	Thriller
Sick	2022	Gideon Adlon	John Hyams	Katelyn Crabb	Horror
Sick	2022	Gideon Adlon	John Hyams	Katelyn Crabb	Thriller
Sick	2022	Bethlehem Million	John Hyams	Kevin Williamson	Horror
Sick	2022	Bethlehem Million	John Hyams	Kevin Williamson	Thriller
Sick	2022	Bethlehem Million	John Hyams	Katelyn Crabb	Horror
Sick	2022	Bethlehem Million	John Hyams	Katelyn Crabb	Thriller
Sick	2022	Dylan Sprayberry	John Hyams	Kevin Williamson	Horror
Sick	2022	Dylan Sprayberry	John Hyams	Kevin Williamson	Thriller
Sick	2022	Dylan Sprayberry	John Hyams	Katelyn Crabb	Horror
Sick	2022	Dylan Sprayberry	John Hyams	Katelyn Crabb	Thriller
Sick	2022	Marc Menchaca	John Hyams	Kevin Williamson	Horror
Sick	2022	Marc Menchaca	John Hyams	Kevin Williamson	Thriller
Sick	2022	Marc Menchaca	John Hyams	Katelyn Crabb	Horror
Sick	2022	Marc Menchaca	John Hyams	Katelyn Crabb	Thriller
Sick	2022	Jane Adams	John Hyams	Kevin Williamson	Horror
Sick	2022	Jane Adams	John Hyams	Kevin Williamson	Thriller
Sick	2022	Jane Adams	John Hyams	Katelyn Crabb	Horror
Sick	2022	Jane Adams	John Hyams	Katelyn Crabb	Thriller
Whitney Houston: I Wanna Dance with Somebody	2022	Naomi Ackie	Kasi Lemmons	Anthony McCarten	Music
Whitney Houston: I Wanna Dance with Somebody	2022	Naomi Ackie	Kasi Lemmons	Anthony McCarten	History
Whitney Houston: I Wanna Dance with Somebody	2022	Naomi Ackie	Kasi Lemmons	Anthony McCarten	Drama
Whitney Houston: I Wanna Dance with Somebody	2022	Ashton Sanders	Kasi Lemmons	Anthony McCarten	Music
Whitney Houston: I Wanna Dance with Somebody	2022	Ashton Sanders	Kasi Lemmons	Anthony McCarten	History
Whitney Houston: I Wanna Dance with Somebody	2022	Ashton Sanders	Kasi Lemmons	Anthony McCarten	Drama
Whitney Houston: I Wanna Dance with Somebody	2022	Stanley Tucci	Kasi Lemmons	Anthony McCarten	Music
Whitney Houston: I Wanna Dance with Somebody	2022	Stanley Tucci	Kasi Lemmons	Anthony McCarten	History
Whitney Houston: I Wanna Dance with Somebody	2022	Stanley Tucci	Kasi Lemmons	Anthony McCarten	Drama
Whitney Houston: I Wanna Dance with Somebody	2022	Nafessa Williams	Kasi Lemmons	Anthony McCarten	Music
Whitney Houston: I Wanna Dance with Somebody	2022	Nafessa Williams	Kasi Lemmons	Anthony McCarten	History
Whitney Houston: I Wanna Dance with Somebody	2022	Nafessa Williams	Kasi Lemmons	Anthony McCarten	Drama
Whitney Houston: I Wanna Dance with Somebody	2022	Lance A. Williams	Kasi Lemmons	Anthony McCarten	Music
Whitney Houston: I Wanna Dance with Somebody	2022	Lance A. Williams	Kasi Lemmons	Anthony McCarten	History
Whitney Houston: I Wanna Dance with Somebody	2022	Lance A. Williams	Kasi Lemmons	Anthony McCarten	Drama
Infinity Pool	2023	Alexander Skarsgård	Brandon Cronenberg	Brandon Cronenberg	Horror
Infinity Pool	2023	Alexander Skarsgård	Brandon Cronenberg	Brandon Cronenberg	Science Fiction
Infinity Pool	2023	Alexander Skarsgård	Brandon Cronenberg	Brandon Cronenberg	Thriller
Infinity Pool	2023	Mia Goth	Brandon Cronenberg	Brandon Cronenberg	Horror
Infinity Pool	2023	Mia Goth	Brandon Cronenberg	Brandon Cronenberg	Science Fiction
Infinity Pool	2023	Mia Goth	Brandon Cronenberg	Brandon Cronenberg	Thriller
Infinity Pool	2023	Cleopatra Coleman	Brandon Cronenberg	Brandon Cronenberg	Horror
Infinity Pool	2023	Cleopatra Coleman	Brandon Cronenberg	Brandon Cronenberg	Science Fiction
Infinity Pool	2023	Cleopatra Coleman	Brandon Cronenberg	Brandon Cronenberg	Thriller
Infinity Pool	2023	Jalil Lespert	Brandon Cronenberg	Brandon Cronenberg	Horror
Infinity Pool	2023	Jalil Lespert	Brandon Cronenberg	Brandon Cronenberg	Science Fiction
Infinity Pool	2023	Jalil Lespert	Brandon Cronenberg	Brandon Cronenberg	Thriller
Infinity Pool	2023	Amanda Brugel	Brandon Cronenberg	Brandon Cronenberg	Horror
Infinity Pool	2023	Amanda Brugel	Brandon Cronenberg	Brandon Cronenberg	Science Fiction
Infinity Pool	2023	Amanda Brugel	Brandon Cronenberg	Brandon Cronenberg	Thriller
She Said	2022	Zoe Kazan	Maria Schrader	Rebecca Lenkiewicz	Drama
She Said	2022	Zoe Kazan	Maria Schrader	Rebecca Lenkiewicz	History
She Said	2022	Carey Mulligan	Maria Schrader	Rebecca Lenkiewicz	Drama
She Said	2022	Carey Mulligan	Maria Schrader	Rebecca Lenkiewicz	History
She Said	2022	Patricia Clarkson	Maria Schrader	Rebecca Lenkiewicz	Drama
She Said	2022	Patricia Clarkson	Maria Schrader	Rebecca Lenkiewicz	History
She Said	2022	Andre Braugher	Maria Schrader	Rebecca Lenkiewicz	Drama
She Said	2022	Andre Braugher	Maria Schrader	Rebecca Lenkiewicz	History
She Said	2022	Jennifer Ehle	Maria Schrader	Rebecca Lenkiewicz	Drama
She Said	2022	Jennifer Ehle	Maria Schrader	Rebecca Lenkiewicz	History
Women Talking	2022	Rooney Mara	Sarah Polley	Sarah Polley	Drama
Women Talking	2022	Claire Foy	Sarah Polley	Sarah Polley	Drama
Women Talking	2022	Jessie Buckley	Sarah Polley	Sarah Polley	Drama
Women Talking	2022	Judith Ivey	Sarah Polley	Sarah Polley	Drama
Women Talking	2022	Sheila McCarthy	Sarah Polley	Sarah Polley	Drama
The Whale	2022	Brendan Fraser	Darren Aronofsky	Samuel D. Hunter	Drama
The Whale	2022	Sadie Sink	Darren Aronofsky	Samuel D. Hunter	Drama
The Whale	2022	Hong Chau	Darren Aronofsky	Samuel D. Hunter	Drama
The Whale	2022	Ty Simpkins	Darren Aronofsky	Samuel D. Hunter	Drama
The Whale	2022	Samantha Morton	Darren Aronofsky	Samuel D. Hunter	Drama
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Jorge Guerricaechevarría	Horror
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Jorge Guerricaechevarría	Thriller
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Jorge Guerricaechevarría	Comedy
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Álex de la Iglesia	Horror
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Álex de la Iglesia	Thriller
The Bar	2017	Blanca Suárez	Álex de la Iglesia	Álex de la Iglesia	Comedy
